,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
7421,Resort Hotel,1,55,2016,August,33,8,1,4,2,2.0,0,BB,LUX,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,278.6,0,0,Canceled,2016-06-14
7422,Resort Hotel,1,113,2016,August,33,8,1,4,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,246.5,0,1,Canceled,2016-04-28
7423,Resort Hotel,1,30,2016,August,33,8,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,271.0,0,2,Canceled,2016-07-21
7424,Resort Hotel,0,346,2016,August,33,8,1,4,2,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,216.0,0,1,Check-Out,2016-08-13
7425,Resort Hotel,1,161,2016,August,33,8,1,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,234.0,0,1,Canceled,2016-07-01
7426,Resort Hotel,1,157,2016,August,33,8,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,182.0,0,0,Canceled,2016-03-07
7427,Resort Hotel,1,119,2016,August,33,8,3,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,206.78,0,0,Canceled,2016-04-12
7428,Resort Hotel,0,201,2016,August,33,8,3,7,2,0.0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient,116.1,0,2,Check-Out,2016-08-18
7429,Resort Hotel,1,65,2016,August,33,8,3,9,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,222.5,0,0,Canceled,2016-06-06
7430,Resort Hotel,1,126,2016,August,33,8,3,7,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,218.0,0,0,Canceled,2016-06-15
7431,Resort Hotel,0,201,2016,August,33,8,3,7,2,0.0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient,116.1,0,1,Check-Out,2016-08-18
7432,Resort Hotel,1,157,2016,August,33,8,4,10,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75.0,,0,Transient,135.15,0,0,Canceled,2016-07-25
7433,Resort Hotel,1,181,2016,August,33,8,4,10,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,69.0,,0,Transient,196.7,0,1,Canceled,2016-02-10
7434,Resort Hotel,1,160,2016,August,33,9,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,170.0,0,0,Canceled,2016-07-26
7435,Resort Hotel,1,86,2016,August,33,9,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,205.67,0,0,Canceled,2016-07-16
7436,Resort Hotel,1,179,2016,August,33,9,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,240.0,0,0,Canceled,2016-02-13
7437,Resort Hotel,1,169,2016,August,33,9,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,180.0,0,2,Canceled,2016-06-06
7438,Resort Hotel,1,179,2016,August,33,9,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,240.0,0,0,Canceled,2016-02-13
7439,Resort Hotel,1,329,2016,August,33,9,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,216.0,0,0,Canceled,2015-12-26
7440,Resort Hotel,1,83,2016,August,33,9,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,187.33,0,1,Canceled,2016-07-22
7441,Resort Hotel,0,308,2016,August,33,9,2,5,2,1.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,F,2,No Deposit,143.0,,0,Contract,169.36,0,0,Check-Out,2016-08-16
7442,Resort Hotel,1,182,2016,August,33,9,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,140.0,0,1,Canceled,2016-05-16
7443,Resort Hotel,1,217,2016,August,33,9,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,126.0,0,0,Canceled,2016-06-20
7444,Resort Hotel,1,112,2016,August,33,9,2,5,2,2.0,0,HB,RUS,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,254.31,0,0,Canceled,2016-04-21
7445,Resort Hotel,1,55,2016,August,33,10,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,2016-07-27
7446,Resort Hotel,1,36,2016,August,33,10,0,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,209.0,0,0,Canceled,2016-07-17
7447,Resort Hotel,1,317,2016,August,33,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,126.0,0,1,Canceled,2016-06-25
7448,Resort Hotel,1,208,2016,August,33,10,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,103.5,0,0,Canceled,2016-06-30
7449,Resort Hotel,1,155,2016,August,33,10,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,240.0,0,0,Canceled,2016-05-12
7450,Resort Hotel,1,155,2016,August,33,10,0,4,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,205.0,0,0,Canceled,2016-03-08
7451,Resort Hotel,1,13,2016,August,33,10,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,261.5,0,0,Canceled,2016-07-29
7452,Resort Hotel,1,155,2016,August,33,10,0,4,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,205.0,0,0,Canceled,2016-03-08
7453,Resort Hotel,1,155,2016,August,33,10,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,240.0,0,0,Canceled,2016-05-12
7454,Resort Hotel,1,42,2016,August,33,10,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,199.0,0,1,Canceled,2016-07-21
7455,Resort Hotel,1,155,2016,August,33,10,0,4,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,205.0,0,0,Canceled,2016-03-08
7456,Resort Hotel,1,155,2016,August,33,10,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,240.0,0,0,Canceled,2016-05-12
7457,Resort Hotel,0,278,2016,August,33,10,1,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,159.5,0,1,Check-Out,2016-08-15
7458,Resort Hotel,1,153,2016,August,33,10,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient,202.0,0,0,Canceled,2016-06-16
7459,Resort Hotel,1,205,2016,August,33,10,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,160.0,0,1,Canceled,2016-06-21
7460,Resort Hotel,1,153,2016,August,33,10,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient,214.0,0,0,Canceled,2016-06-16
7461,Resort Hotel,1,146,2016,August,33,10,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,,0,Transient,246.0,0,0,Canceled,2016-06-17
7462,Resort Hotel,1,217,2016,August,33,10,2,5,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,170.0,0,0,Canceled,2016-06-21
7463,Resort Hotel,1,149,2016,August,33,10,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,199.0,0,0,Canceled,2016-06-10
7464,Resort Hotel,0,314,2016,August,33,10,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,40.0,,0,Transient,132.56,0,2,Check-Out,2016-08-17
7465,Resort Hotel,1,76,2016,August,33,10,4,10,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,202.57,0,0,Canceled,2016-07-22
7466,Resort Hotel,1,127,2016,August,33,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,2016-06-21
7467,Resort Hotel,1,132,2016,August,33,11,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,259.0,0,0,Canceled,2016-04-16
7468,Resort Hotel,1,132,2016,August,33,11,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,224.0,0,0,Canceled,2016-04-16
7469,Resort Hotel,1,145,2016,August,33,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,191.0,0,2,Canceled,2016-08-11
7470,Resort Hotel,1,12,2016,August,33,11,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,224.0,0,0,Canceled,2016-08-03
7471,Resort Hotel,1,86,2016,August,33,11,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,209.0,0,0,Canceled,2016-07-28
7472,Resort Hotel,1,12,2016,August,33,11,0,3,2,0.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,225.67,0,0,Canceled,2016-07-31
7473,Resort Hotel,1,28,2016,August,33,11,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,219.0,0,0,Canceled,2016-07-24
7474,Resort Hotel,1,139,2016,August,33,11,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,231.5,0,0,Canceled,2016-03-28
7475,Resort Hotel,1,18,2016,August,33,11,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,226.5,0,0,Canceled,2016-07-26
7476,Resort Hotel,1,139,2016,August,33,11,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,231.5,0,0,Canceled,2016-03-28
7477,Resort Hotel,1,48,2016,August,33,11,2,3,2,0.0,0,HB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,251.0,0,0,Canceled,2016-07-27
7478,Resort Hotel,1,55,2016,August,33,11,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,241.0,0,0,Canceled,2016-06-21
7479,Resort Hotel,1,69,2016,August,33,11,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,209.0,0,0,Canceled,2016-06-16
7480,Resort Hotel,1,332,2016,August,33,11,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,190.0,0,2,Canceled,2015-11-14
7481,Resort Hotel,1,338,2016,August,33,11,2,5,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,210.86,0,1,Canceled,2015-10-20
7482,Resort Hotel,1,197,2016,August,33,11,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Transient,103.7,0,2,Canceled,2016-01-27
7483,Resort Hotel,1,199,2016,August,33,11,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,100.8,0,0,Canceled,2016-07-18
7484,Resort Hotel,1,239,2016,August,33,11,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,126.0,0,2,Canceled,2016-01-28
7485,Resort Hotel,1,13,2016,August,33,12,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,256.0,0,0,Canceled,2016-07-31
7486,Resort Hotel,1,51,2016,August,33,12,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,209.0,0,1,Canceled,2016-06-24
7487,Resort Hotel,0,304,2016,August,33,12,0,1,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,216.0,0,1,Check-Out,2016-08-13
7488,Resort Hotel,1,152,2016,August,33,12,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,259.0,0,0,Canceled,2016-06-21
7489,Resort Hotel,1,13,2016,August,33,12,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,291.0,0,0,Canceled,2016-07-31
7490,Resort Hotel,1,68,2016,August,33,12,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,241.0,0,0,Canceled,2016-06-15
7491,Resort Hotel,1,121,2016,August,33,12,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,189.0,0,0,Canceled,2016-06-19
7492,Resort Hotel,1,87,2016,August,33,12,1,2,2,1.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,204.0,0,0,Canceled,2016-06-02
7493,Resort Hotel,1,118,2016,August,33,12,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,201.0,0,0,Canceled,2016-05-27
7494,Resort Hotel,1,129,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,2016-04-08
7495,Resort Hotel,1,138,2016,August,33,12,1,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,249.0,0,0,Canceled,2016-07-07
7496,Resort Hotel,1,23,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,219.0,0,1,Canceled,2016-07-23
7497,Resort Hotel,1,21,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,225.67,0,1,Canceled,2016-07-27
7498,Resort Hotel,1,57,2016,August,33,12,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,221.0,0,0,Canceled,2016-07-11
7499,Resort Hotel,1,23,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,219.0,0,1,Canceled,2016-07-23
7500,Resort Hotel,1,19,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,225.67,0,0,Canceled,2016-07-30
7501,Resort Hotel,1,138,2016,August,33,12,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,214.0,0,0,Canceled,2016-07-07
7502,Resort Hotel,1,92,2016,August,33,12,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,251.5,0,0,Canceled,2016-05-16
7503,Resort Hotel,1,41,2016,August,33,12,2,2,2,1.0,0,BB,RUS,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,234.6,0,0,Canceled,2016-08-08
7504,Resort Hotel,1,51,2016,August,33,12,2,6,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,2016-07-13
7505,Resort Hotel,1,116,2016,August,33,12,3,7,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,234.0,0,0,Canceled,2016-04-21
7506,Resort Hotel,1,343,2016,August,33,12,3,7,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,205.0,0,0,Canceled,2015-11-10
7507,Resort Hotel,1,291,2016,August,33,12,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,195.3,0,1,Canceled,2016-05-26
7508,Resort Hotel,1,10,2016,August,33,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,209.0,0,0,Canceled,2016-08-10
7509,Resort Hotel,1,114,2016,August,33,13,1,1,3,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,279.0,0,0,Canceled,2016-04-22
7510,Resort Hotel,1,69,2016,August,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,209.0,0,2,Canceled,2016-08-01
7511,Resort Hotel,1,53,2016,August,33,13,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,189.0,0,1,Canceled,2016-07-19
7512,Resort Hotel,1,69,2016,August,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,209.0,0,2,Canceled,2016-07-29
7513,Resort Hotel,1,113,2016,August,33,13,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,241.0,0,0,Canceled,2016-06-05
7514,Resort Hotel,1,140,2016,August,33,13,1,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,259.0,0,0,Canceled,2016-04-04
7515,Resort Hotel,1,91,2016,August,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,2016-06-14
7516,Resort Hotel,1,113,2016,August,33,13,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,241.0,0,0,Canceled,2016-06-05
7517,Resort Hotel,1,8,2016,August,33,13,1,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,254.0,0,2,Canceled,2016-08-05
7518,Resort Hotel,1,140,2016,August,33,13,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,191.0,0,0,Canceled,2016-04-04
7519,Resort Hotel,1,99,2016,August,33,13,2,1,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,277.67,0,1,Canceled,2016-06-13
7520,Resort Hotel,1,24,2016,August,33,13,2,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,299.0,0,0,Canceled,2016-07-20
7521,Resort Hotel,1,121,2016,August,33,13,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,197.67,0,0,Canceled,2016-04-18
7522,Resort Hotel,1,131,2016,August,33,13,2,2,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,195.6,0,0,Canceled,2016-08-05
7523,Resort Hotel,1,345,2016,August,33,13,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,113.4,0,0,Canceled,2016-01-18
7524,Resort Hotel,1,107,2016,August,33,13,2,2,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,227.92,0,0,Canceled,2016-04-28
7525,Resort Hotel,1,360,2016,August,33,13,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,113.4,0,2,Canceled,2015-08-31
7526,Resort Hotel,1,348,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,113.4,0,2,Canceled,2015-09-03
7527,Resort Hotel,1,166,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,170.0,0,2,Canceled,2016-07-27
7528,Resort Hotel,1,19,2016,August,33,13,2,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,258.0,0,0,Canceled,2016-07-26
7529,Resort Hotel,1,61,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,140.0,0,0,Canceled,2016-07-18
7530,Resort Hotel,1,61,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,140.0,0,0,Canceled,2016-07-18
7531,Resort Hotel,1,166,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,170.0,0,2,Canceled,2016-07-27
7532,Resort Hotel,1,10,2016,August,33,13,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,247.67,0,0,Canceled,2016-08-08
7533,Resort Hotel,1,57,2016,August,33,13,2,4,2,2.0,0,BB,MAR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,269.0,0,0,Canceled,2016-07-26
7534,Resort Hotel,1,85,2016,August,33,13,2,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,263.0,0,0,Canceled,2016-06-17
7535,Resort Hotel,1,162,2016,August,33,13,2,5,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,235.57,0,0,Canceled,2016-03-13
7536,Resort Hotel,1,110,2016,August,33,13,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,201.86,0,0,Canceled,2016-04-25
7537,Resort Hotel,1,82,2016,August,33,13,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,201.86,0,0,Canceled,2016-05-27
7538,Resort Hotel,1,162,2016,August,33,13,2,5,2,2.0,0,BB,IRL,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,189.0,0,1,Canceled,2016-03-08
7539,Resort Hotel,1,82,2016,August,33,13,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,201.86,0,0,Canceled,2016-05-27
7540,Resort Hotel,1,169,2016,August,33,13,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,154.64,0,0,Canceled,2016-03-02
7541,Resort Hotel,1,141,2016,August,33,13,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,179.0,0,0,Canceled,2016-06-21
7542,Resort Hotel,1,169,2016,August,33,13,2,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,141.6,0,0,Canceled,2016-02-26
7543,Resort Hotel,1,105,2016,August,33,13,4,6,2,2.0,0,HB,MAR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,309.0,0,0,Canceled,2016-07-30
7544,Resort Hotel,1,133,2016,August,33,13,4,6,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,289.9,0,0,Canceled,2016-07-15
7545,Resort Hotel,1,12,2016,August,34,14,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,102.0,0,Transient,197.1,0,0,Canceled,2016-08-05
7546,Resort Hotel,1,60,2016,August,34,14,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,2016-06-24
7547,Resort Hotel,1,3,2016,August,34,14,2,0,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,241.0,0,0,Canceled,2016-08-11
7548,Resort Hotel,1,49,2016,August,34,14,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,230.0,0,0,Canceled,2016-06-26
7549,Resort Hotel,1,123,2016,August,34,14,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,216.0,0,2,Canceled,2016-07-20
7550,Resort Hotel,1,63,2016,August,34,14,2,3,1,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,241.0,,0,Transient,248.16,0,0,Canceled,2016-06-13
7551,Resort Hotel,1,87,2016,August,34,14,2,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,261.0,0,0,Canceled,2016-05-19
7552,Resort Hotel,1,54,2016,August,34,14,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,2016-06-22
7553,Resort Hotel,1,95,2016,August,34,14,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,,0,Transient,195.86,0,0,Canceled,2016-05-23
